Time(1)	DrainI(1)	DrainV(1)	Time(1)	SourceI(1)	SourceV(1)	GateI(1)	GateV(1)	Time(2)	DrainI(2)	DrainV(2)	Time(2)	SourceI(2)	SourceV(2)	GateI(2)	GateV(2)	Time(3)	DrainI(3)	DrainV(3)	Time(3)	SourceI(3)	SourceV(3)	GateI(3)	GateV(3)	Time(4)	DrainI(4)	DrainV(4)	Time(4)	SourceI(4)	SourceV(4)	GateI(4)	GateV(4)	Time(5)	DrainI(5)	DrainV(5)	Time(5)	SourceI(5)	SourceV(5)	GateI(5)	GateV(5)	Time(6)	DrainI(6)	DrainV(6)	Time(6)	SourceI(6)	SourceV(6)	GateI(6)	GateV(6)	Time(7)	DrainI(7)	DrainV(7)	Time(7)	SourceI(7)	SourceV(7)	GateI(7)	GateV(7)	Time(8)	DrainI(8)	DrainV(8)	Time(8)	SourceI(8)	SourceV(8)	GateI(8)	GateV(8)	Time(9)	DrainI(9)	DrainV(9)	Time(9)	SourceI(9)	SourceV(9)	GateI(9)	GateV(9)	Time(10)	DrainI(10)	DrainV(10)	Time(10)	SourceI(10)	SourceV(10)	GateI(10)	GateV(10)	Time(11)	DrainI(11)	DrainV(11)	Time(11)	SourceI(11)	SourceV(11)	GateI(11)	GateV(11)	Time(12)	DrainI(12)	DrainV(12)	Time(12)	SourceI(12)	SourceV(12)	GateI(12)	GateV(12)
1.6496E+0	184.2406E-6	1.4000E+0	1.6496E+0	-184.2549E-6	-10.9407E-6	-13.1953E-9	000.0000E-3	7.5922E+0	305.3407E-6	1.4000E+0	7.5924E+0	-305.3513E-6	14.1448E-6	10.6366E-9	5.0000E+0	13.4188E+0	434.1168E-6	1.4000E+0	13.4190E+0	-434.1309E-6	9.1277E-6	10.5615E-9	10.0000E+0	19.7733E+0	557.5164E-6	1.4000E+0	19.7736E+0	-557.6285E-6	39.2305E-6	-1.0139E-9	15.0000E+0	26.0403E+0	671.1692E-6	1.4000E+0	26.0407E+0	-671.4461E-6	-5.9236E-6	-10.9090E-9	20.0000E+0	32.3126E+0	757.8711E-6	1.4000E+0	32.3131E+0	-758.1271E-6	-15.9578E-6	17.1274E-9	25.0000E+0	38.8573E+0	183.0403E-6	1.4000E+0	38.8579E+0	-183.0568E-6	-906.4679E-9	-3.7231E-9	000.0000E-3																																								
1.6700E+0	190.5525E-6	1.4500E+0	1.6701E+0	-190.5837E-6	14.1448E-6	-9.3100E-9	000.0000E-3	7.6128E+0	315.6922E-6	1.4500E+0	7.6129E+0	-315.7134E-6	-906.4679E-9	-8.9742E-9	5.0000E+0	13.4393E+0	448.3568E-6	1.4500E+0	13.4395E+0	-448.3851E-6	-5.9236E-6	13.0099E-9	10.0000E+0	19.8013E+0	574.1559E-6	1.4500E+0	19.8016E+0	-574.1475E-6	24.1791E-6	15.6740E-9	15.0000E+0	26.0608E+0	690.4307E-6	1.4500E+0	26.0612E+0	-690.5376E-6	-5.9236E-6	12.4284E-9	20.0000E+0	32.3332E+0	778.7208E-6	1.4500E+0	32.3337E+0	-778.9588E-6	-15.9578E-6	11.5960E-9	25.0000E+0	38.8852E+0	189.6673E-6	1.4500E+0	38.8858E+0	-189.6731E-6	9.1277E-6	-15.0363E-9	000.0000E-3																																								
1.6905E+0	196.9273E-6	1.5000E+0	1.6905E+0	-196.9553E-6	-906.4679E-9	10.3317E-9	000.0000E-3	7.6333E+0	325.7539E-6	1.5000E+0	7.6335E+0	-325.7602E-6	-5.9236E-6	-11.1537E-9	5.0000E+0	13.4598E+0	462.1682E-6	1.5000E+0	13.4600E+0	-462.2029E-6	9.1277E-6	5.1522E-9	10.0000E+0	19.8219E+0	590.9718E-6	1.5000E+0	19.8222E+0	-591.2214E-6	9.1277E-6	9.4452E-9	15.0000E+0	26.0888E+0	709.3644E-6	1.5000E+0	26.0893E+0	-709.4526E-6	-906.4679E-9	6.5997E-9	20.0000E+0	32.3537E+0	798.6127E-6	1.5000E+0	32.3542E+0	-798.8573E-6	-5.9236E-6	-8.5611E-9	25.0000E+0	38.9057E+0	195.7220E-6	1.5000E+0	38.9063E+0	-195.7319E-6	4.1106E-6	4.9288E-9	000.0000E-3																																								
1.7110E+0	203.7057E-6	1.5500E+0	1.7110E+0	-203.7356E-6	-10.9407E-6	11.5525E-9	000.0000E-3	7.6539E+0	335.7651E-6	1.5500E+0	7.6540E+0	-335.7843E-6	19.1620E-6	-4.3003E-9	5.0000E+0	13.4878E+0	475.7955E-6	1.5500E+0	13.4880E+0	-475.8013E-6	-25.9921E-6	15.8550E-9	10.0000E+0	19.8424E+0	607.5358E-6	1.5500E+0	19.8427E+0	-607.8162E-6	-10.9407E-6	-10.7247E-9	15.0000E+0	26.1168E+0	727.3149E-6	1.5500E+0	26.1172E+0	-727.5857E-6	-906.4679E-9	16.9368E-9	20.0000E+0	32.3742E+0	817.7228E-6	1.5500E+0	32.3747E+0	-817.9236E-6	19.1620E-6	14.4917E-9	25.0000E+0	38.9336E+0	202.2860E-6	1.5500E+0	38.9342E+0	-202.3104E-6	-31.0092E-6	-12.4845E-9	000.0000E-3																																								
1.7314E+0	210.3126E-6	1.6000E+0	1.7315E+0	-210.3317E-6	-15.9578E-6	4.7069E-9	000.0000E-3	7.6819E+0	346.2528E-6	1.6000E+0	7.6820E+0	-346.2700E-6	14.1448E-6	-14.0816E-9	5.0000E+0	13.5083E+0	489.4405E-6	1.6000E+0	13.5085E+0	-489.4728E-6	24.1791E-6	-3.1874E-9	10.0000E+0	19.8630E+0	623.0407E-6	1.6000E+0	19.8633E+0	-623.0994E-6	-906.4679E-9	-8.2419E-9	15.0000E+0	26.1373E+0	745.5679E-6	1.6000E+0	26.1377E+0	-745.7694E-6	29.1962E-6	-1.8579E-9	20.0000E+0	32.4022E+0	837.0599E-6	1.6000E+0	32.4027E+0	-837.1664E-6	-15.9578E-6	18.1963E-9	25.0000E+0	38.9541E+0	208.2901E-6	1.6000E+0	38.9547E+0	-208.3163E-6	-20.9749E-6	-10.3406E-9	000.0000E-3																																								
1.7594E+0	216.6849E-6	1.6500E+0	1.7594E+0	-216.7134E-6	-10.9407E-6	14.6832E-9	000.0000E-3	7.7024E+0	356.3649E-6	1.6500E+0	7.7025E+0	-356.3899E-6	-5.9236E-6	3.9798E-9	5.0000E+0	13.6655E+0	502.4548E-6	1.6500E+0	13.6657E+0	-502.5481E-6	24.1791E-6	9.8292E-9	10.0000E+0	19.8835E+0	638.9490E-6	1.6500E+0	19.8838E+0	-639.1393E-6	9.1277E-6	11.4570E-9	15.0000E+0	26.1653E+0	762.5351E-6	1.6500E+0	26.1657E+0	-762.6667E-6	29.1962E-6	15.4459E-9	20.0000E+0	32.4334E+0	855.2877E-6	1.6500E+0	32.4339E+0	-855.4257E-6	-10.9407E-6	10.4593E-9	25.0000E+0	38.9746E+0	214.3624E-6	1.6500E+0	38.9752E+0	-214.3802E-6	-15.9578E-6	8.7825E-9	000.0000E-3																																								
1.7799E+0	223.3145E-6	1.7000E+0	1.7799E+0	-223.3272E-6	-906.4679E-9	-3.8952E-9	000.0000E-3	7.7304E+0	367.0217E-6	1.7000E+0	7.7305E+0	-367.0547E-6	-10.9407E-6	-12.9168E-9	5.0000E+0	13.6935E+0	516.3462E-6	1.7000E+0	13.6937E+0	-516.5451E-6	-20.9749E-6	8.0497E-9	10.0000E+0	19.9040E+0	654.6305E-6	1.7000E+0	19.9043E+0	-654.8262E-6	14.1448E-6	13.3422E-9	15.0000E+0	26.1858E+0	779.8806E-6	1.7000E+0	26.1862E+0	-780.1189E-6	-10.9407E-6	11.2141E-9	20.0000E+0	32.4539E+0	872.9609E-6	1.7000E+0	32.4544E+0	-873.0797E-6	-5.9236E-6	-9.5189E-9	25.0000E+0	38.9950E+0	220.6087E-6	1.7000E+0	38.9956E+0	-220.6257E-6	-20.9749E-6	12.0450E-9	000.0000E-3																																								
1.8078E+0	229.2632E-6	1.7500E+0	1.8079E+0	-229.2776E-6	4.1106E-6	13.0902E-9	000.0000E-3	7.7509E+0	376.2335E-6	1.7500E+0	7.7510E+0	-376.2691E-6	-25.9921E-6	-8.2859E-9	5.0000E+0	13.7215E+0	528.6746E-6	1.7500E+0	13.7217E+0	-528.7768E-6	4.1106E-6	15.2375E-9	10.0000E+0	19.9245E+0	669.8078E-6	1.7500E+0	19.9248E+0	-669.9581E-6	29.1962E-6	6.2363E-9	15.0000E+0	26.2063E+0	796.7722E-6	1.7500E+0	26.2067E+0	-796.9659E-6	19.1620E-6	-8.6248E-9	20.0000E+0	32.4744E+0	890.2559E-6	1.7500E+0	32.4749E+0	-890.4815E-6	19.1620E-6	13.7180E-9	25.0000E+0	39.0155E+0	226.8978E-6	1.7500E+0	39.0161E+0	-226.9141E-6	24.1791E-6	3.0202E-9	000.0000E-3																																								
1.8283E+0	236.1197E-6	1.8000E+0	1.8283E+0	-236.1285E-6	-20.9749E-6	9.4137E-9	000.0000E-3	7.7714E+0	386.1438E-6	1.8000E+0	7.7715E+0	-386.1545E-6	9.1277E-6	11.5909E-9	5.0000E+0	13.7420E+0	541.4315E-6	1.8000E+0	13.7423E+0	-541.5633E-6	4.1106E-6	-582.1034E-12	10.0000E+0	19.9525E+0	684.6321E-6	1.8000E+0	19.9528E+0	-684.6866E-6	9.1277E-6	16.2810E-9	15.0000E+0	26.2268E+0	812.9075E-6	1.8000E+0	26.2272E+0	-812.9553E-6	14.1448E-6	-8.9826E-9	20.0000E+0	32.5024E+0	907.2231E-6	1.8000E+0	32.5029E+0	-907.3536E-6	-5.9236E-6	7.1491E-9	25.0000E+0	39.0435E+0	232.6524E-6	1.8000E+0	39.0441E+0	-232.6677E-6	19.1620E-6	14.6825E-9	000.0000E-3																																								
1.8487E+0	242.8199E-6	1.8500E+0	1.8487E+0	-242.8583E-6	-906.4679E-9	-9.9907E-9	000.0000E-3	7.7918E+0	396.0238E-6	1.8500E+0	7.7920E+0	-396.0424E-6	-10.9407E-6	11.5820E-9	5.0000E+0	13.7700E+0	553.9616E-6	1.8500E+0	13.7702E+0	-554.1229E-6	9.1277E-6	15.3778E-9	10.0000E+0	19.9731E+0	699.2042E-6	1.8500E+0	19.9734E+0	-699.3646E-6	-25.9921E-6	-1.7277E-9	15.0000E+0	26.2473E+0	828.8663E-6	1.8500E+0	26.2477E+0	-829.0204E-6	19.1620E-6	9.4796E-9	20.0000E+0	32.5304E+0	923.4089E-6	1.8500E+0	32.5309E+0	-923.6204E-6	4.1106E-6	18.0584E-9	25.0000E+0	39.0639E+0	239.3374E-6	1.8500E+0	39.0645E+0	-239.3597E-6	-15.9578E-6	-5.2465E-9	000.0000E-3																																								
1.8692E+0	248.5896E-6	1.9000E+0	1.8692E+0	-248.6170E-6	9.1277E-6	-11.7129E-9	000.0000E-3	7.8123E+0	406.0426E-6	1.9000E+0	7.8125E+0	-406.0690E-6	-5.9236E-6	6.4280E-9	5.0000E+0	13.7905E+0	566.7437E-6	1.9000E+0	13.7907E+0	-566.9598E-6	4.1106E-6	8.6064E-9	10.0000E+0	20.0011E+0	713.2722E-6	1.9000E+0	20.0014E+0	-713.4626E-6	-20.9749E-6	15.2706E-9	15.0000E+0	26.2678E+0	844.5730E-6	1.9000E+0	26.2682E+0	-844.6820E-6	14.1448E-6	15.1256E-9	20.0000E+0	32.5510E+0	939.6198E-6	1.9000E+0	32.5515E+0	-939.8116E-6	-15.9578E-6	-906.3017E-12	25.0000E+0	39.0919E+0	244.8474E-6	1.9000E+0	39.0925E+0	-244.8737E-6	29.1962E-6	12.0779E-9	000.0000E-3																																								
1.8896E+0	254.9342E-6	1.9500E+0	1.8896E+0	-254.9533E-6	-20.9749E-6	-4.2024E-9	000.0000E-3	7.8403E+0	415.2065E-6	1.9500E+0	7.8405E+0	-415.2204E-6	4.1106E-6	14.9761E-9	5.0000E+0	13.8110E+0	578.7696E-6	1.9500E+0	13.8112E+0	-579.0402E-6	-20.9749E-6	-11.3009E-9	10.0000E+0	20.0216E+0	727.7183E-6	1.9500E+0	20.0219E+0	-727.8632E-6	4.1106E-6	10.3048E-9	15.0000E+0	26.2883E+0	859.8762E-6	1.9500E+0	26.2887E+0	-860.2175E-6	29.1962E-6	3.9037E-9	20.0000E+0	32.5790E+0	955.2003E-6	1.9500E+0	32.5795E+0	-955.3725E-6	4.1106E-6	16.3713E-9	25.0000E+0	39.1124E+0	251.2172E-6	1.9500E+0	39.1130E+0	-251.2353E-6	4.1106E-6	9.9682E-9	000.0000E-3																																								
1.9176E+0	261.7075E-6	2.0000E+0	1.9176E+0	-261.7285E-6	-10.9407E-6	-14.6764E-9	000.0000E-3	7.8609E+0	425.0033E-6	2.0000E+0	7.8610E+0	-425.0149E-6	-20.9749E-6	-2.0080E-9	5.0000E+0	13.8315E+0	590.5937E-6	2.0000E+0	13.8317E+0	-590.7422E-6	14.1448E-6	-8.8528E-9	10.0000E+0	20.0421E+0	741.5341E-6	2.0000E+0	20.0424E+0	-741.7594E-6	-31.0092E-6	-9.6452E-9	15.0000E+0	26.3164E+0	874.3475E-6	2.0000E+0	26.3168E+0	-874.4415E-6	-10.9407E-6	17.0838E-9	20.0000E+0	32.5994E+0	970.7810E-6	2.0000E+0	32.5999E+0	-971.0087E-6	-31.0092E-6	12.4624E-9	25.0000E+0	39.1328E+0	257.3676E-6	2.0000E+0	39.1334E+0	-257.3900E-6	29.1962E-6	-9.1141E-9	000.0000E-3																																								
1.9381E+0	267.3864E-6	2.0500E+0	1.9381E+0	-267.4166E-6	-20.9749E-6	4.1199E-9	000.0000E-3	7.8889E+0	433.8545E-6	2.0500E+0	7.8890E+0	-433.8610E-6	-10.9407E-6	14.6654E-9	5.0000E+0	13.8520E+0	602.3170E-6	2.0500E+0	13.8522E+0	-602.4191E-6	-25.9921E-6	10.4955E-9	10.0000E+0	20.0625E+0	754.6188E-6	2.0500E+0	20.0629E+0	-754.8737E-6	-15.9578E-6	-9.2126E-9	15.0000E+0	26.3369E+0	889.4239E-6	2.0500E+0	26.3373E+0	-889.5483E-6	-5.9236E-6	-3.5340E-9	20.0000E+0	32.6199E+0	985.9583E-6	2.0500E+0	32.6204E+0	-986.0146E-6	-15.9578E-6	12.3663E-9	25.0000E+0	39.1532E+0	262.8549E-6	2.0500E+0	39.1539E+0	-262.8712E-6	24.1791E-6	-12.4764E-9	000.0000E-3																																								
1.9660E+0	274.3161E-6	2.1000E+0	1.9661E+0	-274.3280E-6	-5.9236E-6	-12.8374E-9	000.0000E-3	7.9094E+0	443.9035E-6	2.1000E+0	7.9096E+0	-443.9179E-6	24.1791E-6	8.2438E-9	5.0000E+0	13.8724E+0	614.3428E-6	2.1000E+0	13.8727E+0	-614.5751E-6	4.1106E-6	13.0802E-9	10.0000E+0	20.0831E+0	767.7035E-6	2.1000E+0	20.0834E+0	-767.9629E-6	19.1620E-6	9.6375E-9	15.0000E+0	26.3649E+0	903.1137E-6	2.1000E+0	26.3653E+0	-903.1671E-6	9.1277E-6	14.2507E-9	20.0000E+0	32.6479E+0	999.9253E-6	2.1000E+0	32.6484E+0	-1.0001E-3	-906.4679E-9	16.6298E-9	25.0000E+0	39.1737E+0	268.9297E-6	2.1000E+0	39.1743E+0	-268.9351E-6	24.1791E-6	-3.2575E-9	000.0000E-3																																								
1.9865E+0	280.1589E-6	2.1500E+0	1.9865E+0	-280.1725E-6	-25.9921E-6	-9.5971E-9	000.0000E-3	7.9300E+0	453.1985E-6	2.1500E+0	7.9301E+0	-453.2231E-6	-25.9921E-6	-11.9578E-9	5.0000E+0	13.8929E+0	625.6123E-6	2.1500E+0	13.8931E+0	-625.7728E-6	-15.9578E-6	4.8819E-9	10.0000E+0	20.1036E+0	780.9143E-6	2.1500E+0	20.1039E+0	-781.1025E-6	29.1962E-6	14.2640E-9	15.0000E+0	26.3854E+0	916.9800E-6	2.1500E+0	26.3858E+0	-917.0633E-6	34.2134E-6	12.2793E-9	20.0000E+0	32.6684E+0	1.0141E-3	2.1500E+0	32.6690E+0	-1.0143E-3	24.1791E-6	3.7292E-9	25.0000E+0	39.2017E+0	275.0625E-6	2.1500E+0	39.2023E+0	-275.0671E-6	14.1448E-6	-15.0570E-9	000.0000E-3																																								
2.0069E+0	286.0395E-6	2.2000E+0	2.0069E+0	-286.0573E-6	-10.9407E-6	9.7292E-9	000.0000E-3	7.9505E+0	461.4344E-6	2.2000E+0	7.9506E+0	-461.4740E-6	29.1962E-6	-9.1865E-9	5.0000E+0	13.9210E+0	636.4532E-6	2.2000E+0	13.9212E+0	-636.5417E-6	4.1106E-6	15.8711E-9	10.0000E+0	20.1241E+0	793.5199E-6	2.2000E+0	20.1244E+0	-793.6620E-6	-25.9921E-6	4.0945E-9	15.0000E+0	26.4060E+0	930.5689E-6	2.2000E+0	26.4064E+0	-930.6316E-6	-906.4679E-9	10.1060E-9	20.0000E+0	32.6965E+0	1.0272E-3	2.2000E+0	32.6970E+0	-1.0275E-3	-31.0092E-6	18.0270E-9	25.0000E+0	39.2222E+0	280.5825E-6	2.2000E+0	39.2228E+0	-280.5963E-6	-20.9749E-6	4.8281E-9	000.0000E-3																																								
2.0274E+0	292.7422E-6	2.2500E+0	2.0274E+0	-292.7619E-6	-10.9407E-6	11.8773E-9	000.0000E-3	7.9711E+0	470.8580E-6	2.2500E+0	7.9712E+0	-470.8876E-6	-5.9236E-6	10.6439E-9	5.0000E+0	13.9415E+0	648.1765E-6	2.2500E+0	13.9417E+0	-648.4203E-6	19.1620E-6	-3.0332E-9	10.0000E+0	20.1521E+0	805.3945E-6	2.2500E+0	20.1524E+0	-805.6415E-6	19.1620E-6	16.5322E-9	15.0000E+0	26.4339E+0	943.5779E-6	2.2500E+0	26.4344E+0	-943.9226E-6	14.1448E-6	16.1509E-9	20.0000E+0	32.7170E+0	1.0412E-3	2.2500E+0	32.7175E+0	-1.0413E-3	24.1791E-6	8.4572E-9	25.0000E+0	39.2501E+0	287.2625E-6	2.2500E+0	39.2507E+0	-287.2857E-6	-10.9407E-6	-12.4614E-9	000.0000E-3																																								
2.0478E+0	298.9330E-6	2.3000E+0	2.0478E+0	-298.9494E-6	-15.9578E-6	3.6610E-9	000.0000E-3	7.9916E+0	479.9942E-6	2.3000E+0	7.9917E+0	-480.0314E-6	-906.4679E-9	12.0108E-9	5.0000E+0	13.9695E+0	658.5131E-6	2.3000E+0	13.9698E+0	-658.6596E-6	29.1962E-6	14.3901E-9	10.0000E+0	20.1726E+0	817.8489E-6	2.3000E+0	20.1729E+0	-818.1002E-6	-5.9236E-6	-3.9763E-9	15.0000E+0	26.4544E+0	956.2341E-6	2.3000E+0	26.4548E+0	-956.5325E-6	-906.4679E-9	1.0988E-9	20.0000E+0	32.7375E+0	1.0546E-3	2.3000E+0	32.7381E+0	-1.0548E-3	14.1448E-6	-10.8751E-9	25.0000E+0	39.2706E+0	292.2732E-6	2.3000E+0	39.2712E+0	-292.2801E-6	-5.9236E-6	-10.4074E-9	000.0000E-3																																								
2.0758E+0	304.2614E-6	2.3500E+0	2.0758E+0	-304.2868E-6	-15.9578E-6	14.7698E-9	000.0000E-3	8.0121E+0	488.9412E-6	2.3500E+0	8.0122E+0	-488.9708E-6	-41.0434E-6	5.6237E-9	5.0000E+0	13.9901E+0	669.7322E-6	2.3500E+0	13.9903E+0	-669.8825E-6	-5.9236E-6	9.8904E-9	10.0000E+0	20.2006E+0	829.1436E-6	2.3500E+0	20.2009E+0	-829.3231E-6	-10.9407E-6	13.8104E-9	15.0000E+0	26.4824E+0	968.6128E-6	2.3500E+0	26.4828E+0	-968.7390E-6	4.1106E-6	16.7054E-9	20.0000E+0	32.7581E+0	1.0666E-3	2.3500E+0	32.7586E+0	-1.0668E-3	19.1620E-6	11.8633E-9	25.0000E+0	39.2910E+0	298.0126E-6	2.3500E+0	39.2916E+0	-298.0463E-6	-10.9407E-6	8.6593E-9	000.0000E-3																																								
2.0963E+0	310.7472E-6	2.4000E+0	2.0963E+0	-310.7619E-6	-15.9578E-6	-4.7305E-9	000.0000E-3	8.0401E+0	497.1444E-6	2.4000E+0	8.0402E+0	-497.1712E-6	-31.0092E-6	15.1804E-9	5.0000E+0	14.0106E+0	680.2957E-6	2.4000E+0	14.0109E+0	-680.3992E-6	19.1620E-6	-10.1688E-9	10.0000E+0	20.2211E+0	840.8416E-6	2.4000E+0	20.2214E+0	-841.1008E-6	-10.9407E-6	11.7347E-9	15.0000E+0	26.5030E+0	981.3193E-6	2.4000E+0	26.5034E+0	-981.5255E-6	-15.9578E-6	8.9901E-9	20.0000E+0	32.7861E+0	1.0794E-3	2.4000E+0	32.7866E+0	-1.0796E-3	-10.9407E-6	10.1414E-9	25.0000E+0	39.3115E+0	304.0571E-6	2.4000E+0	39.3121E+0	-304.0649E-6	-906.4679E-9	12.1601E-9	000.0000E-3																																								
2.1242E+0	316.2899E-6	2.4500E+0	2.1242E+0	-316.3112E-6	-10.9407E-6	12.4240E-9	000.0000E-3	8.1898E+0	505.1524E-6	2.4500E+0	8.1899E+0	-505.4736E-6	-906.4679E-9	15.2752E-9	5.0000E+0	14.0312E+0	690.2290E-6	2.4500E+0	14.0314E+0	-690.4872E-6	4.1106E-6	-9.6270E-9	10.0000E+0	20.2416E+0	852.5145E-6	2.4500E+0	20.2419E+0	-852.6263E-6	34.2134E-6	9.6305E-9	15.0000E+0	26.5235E+0	993.0679E-6	2.4500E+0	26.5239E+0	-993.3535E-6	-15.9578E-6	-10.9108E-9	20.0000E+0	32.8141E+0	1.0911E-3	2.4500E+0	32.8146E+0	-1.0914E-3	4.1106E-6	17.4235E-9	25.0000E+0	39.3319E+0	309.7814E-6	2.4500E+0	39.3325E+0	-309.7958E-6	14.1448E-6	2.6740E-9	000.0000E-3																																								
2.1446E+0	322.4883E-6	2.5000E+0	2.1446E+0	-322.4987E-6	24.1791E-6	10.0059E-9	000.0000E-3	8.2103E+0	514.1529E-6	2.5000E+0	8.2104E+0	-514.3258E-6	34.2134E-6	-4.0241E-9	5.0000E+0	14.0517E+0	700.0110E-6	2.5000E+0	14.0519E+0	-700.1969E-6	29.1962E-6	9.4983E-9	10.0000E+0	20.2696E+0	863.2041E-6	2.5000E+0	20.2700E+0	-863.3700E-6	-10.9407E-6	15.4892E-9	15.0000E+0	26.5440E+0	1.0046E-3	2.5000E+0	26.5444E+0	-1.0049E-3	-15.9578E-6	12.3716E-9	20.0000E+0	32.8346E+0	1.1027E-3	2.5000E+0	32.8351E+0	-1.1030E-3	-906.4679E-9	1.3114E-9	25.0000E+0	39.3599E+0	314.6735E-6	2.5000E+0	39.3605E+0	-314.6817E-6	14.1448E-6	14.7250E-9	000.0000E-3																																								
2.1651E+0	328.8556E-6	2.5500E+0	2.1651E+0	-328.8678E-6	4.1106E-6	-9.1164E-9	000.0000E-3	8.2383E+0	522.2709E-6	2.5500E+0	8.2385E+0	-522.4214E-6	24.1791E-6	13.4634E-9	5.0000E+0	14.0723E+0	710.3729E-6	2.5500E+0	14.0725E+0	-710.5623E-6	24.1791E-6	13.4354E-9	10.0000E+0	20.2902E+0	874.5996E-6	2.5500E+0	20.2905E+0	-874.6938E-6	-15.9578E-6	16.1963E-9	15.0000E+0	26.5720E+0	1.0159E-3	2.5500E+0	26.5724E+0	-1.0162E-3	14.1448E-6	6.5539E-9	20.0000E+0	32.8626E+0	1.1140E-3	2.5500E+0	32.8631E+0	-1.1143E-3	19.1620E-6	17.4919E-9	25.0000E+0	39.3804E+0	320.9450E-6	2.5500E+0	39.3810E+0	-320.9650E-6	19.1620E-6	-5.4560E-9	000.0000E-3																																								
2.1855E+0	333.9041E-6	2.6000E+0	2.1855E+0	-333.9076E-6	-5.9236E-6	-12.2068E-9	000.0000E-3	8.2589E+0	530.9436E-6	2.6000E+0	8.2590E+0	-531.0718E-6	14.1448E-6	9.8093E-9	5.0000E+0	14.0928E+0	720.1296E-6	2.6000E+0	14.0930E+0	-720.2972E-6	9.1277E-6	4.2896E-9	10.0000E+0	20.3214E+0	885.0624E-6	2.6000E+0	20.3218E+0	-885.3365E-6	-10.9407E-6	10.4512E-9	15.0000E+0	26.6000E+0	1.0268E-3	2.6000E+0	26.6004E+0	-1.0270E-3	9.1277E-6	16.9367E-9	20.0000E+0	32.8831E+0	1.1254E-3	2.6000E+0	32.8836E+0	-1.1255E-3	-20.9749E-6	10.5637E-9	25.0000E+0	39.4083E+0	325.6505E-6	2.6000E+0	39.4090E+0	-325.6644E-6	-906.4679E-9	11.9815E-9	000.0000E-3																																								
2.2059E+0	339.7973E-6	2.6500E+0	2.2060E+0	-339.8202E-6	4.1106E-6	-3.0491E-9	000.0000E-3	8.2794E+0	539.1373E-6	2.6500E+0	8.2795E+0	-539.4449E-6	-15.9578E-6	-10.2138E-9	5.0000E+0	14.1208E+0	729.4074E-6	2.6500E+0	14.1210E+0	-729.5529E-6	-10.9407E-6	15.9510E-9	10.0000E+0	20.3420E+0	895.3990E-6	2.6500E+0	20.3423E+0	-895.5506E-6	9.1277E-6	-9.6902E-9	15.0000E+0	26.6205E+0	1.0378E-3	2.6500E+0	26.6209E+0	-1.0380E-3	4.1106E-6	-1.8224E-9	20.0000E+0	32.9036E+0	1.1366E-3	2.6500E+0	32.9042E+0	-1.1367E-3	-5.9236E-6	-9.5169E-9	25.0000E+0	39.4288E+0	331.5160E-6	2.6500E+0	39.4294E+0	-331.5416E-6	-5.9236E-6	10.0857E-9	000.0000E-3																																								
2.2339E+0	345.6174E-6	2.7000E+0	2.2340E+0	-345.6318E-6	4.1106E-6	-14.8446E-9	000.0000E-3	8.3000E+0	546.6251E-6	2.7000E+0	8.3001E+0	-546.7334E-6	34.2134E-6	-10.4710E-9	5.0000E+0	14.1413E+0	739.0382E-6	2.7000E+0	14.1416E+0	-739.1869E-6	14.1448E-6	-3.5665E-9	10.0000E+0	20.3625E+0	904.9289E-6	2.7000E+0	20.3628E+0	-905.1595E-6	29.1962E-6	-9.1148E-9	15.0000E+0	26.6485E+0	1.0479E-3	2.7000E+0	26.6489E+0	-1.0482E-3	-10.9407E-6	15.4718E-9	20.0000E+0	32.9241E+0	1.1470E-3	2.7000E+0	32.9247E+0	-1.1472E-3	34.2134E-6	13.6561E-9	25.0000E+0	39.4492E+0	337.3336E-6	2.7000E+0	39.4499E+0	-337.3532E-6	-15.9578E-6	-8.8732E-9	000.0000E-3																																								
2.2544E+0	350.9861E-6	2.7500E+0	2.2544E+0	-350.9945E-6	-25.9921E-6	5.1339E-9	000.0000E-3	8.3205E+0	554.0624E-6	2.7500E+0	8.3206E+0	-554.1733E-6	-906.4679E-9	8.4854E-9	5.0000E+0	14.1693E+0	747.5849E-6	2.7500E+0	14.1695E+0	-747.8374E-6	24.1791E-6	13.8505E-9	10.0000E+0	20.3831E+0	914.8369E-6	2.7500E+0	20.3834E+0	-915.0205E-6	-10.9407E-6	10.0747E-9	15.0000E+0	26.6690E+0	1.0585E-3	2.7500E+0	26.6694E+0	-1.0587E-3	24.1791E-6	11.1974E-9	20.0000E+0	32.9522E+0	1.1572E-3	2.7500E+0	32.9527E+0	-1.1576E-3	-15.9578E-6	7.1449E-9	25.0000E+0	39.4697E+0	342.0038E-6	2.7500E+0	39.4703E+0	-342.0424E-6	-20.9749E-6	-12.6419E-9	000.0000E-3																																								
